customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age
2225,Christina,Easum,Female,45,1988-04-02,Occupational Therapist,Health,Affluent Customer,N,No,19,36
2227,Duff,Kemble,Male,45,1976-07-16,Systems Administrator I,Property,Affluent Customer,N,Yes,9,47
2228,Rosita,Soppeth,Female,12,1956-03-09,Geological Engineer,Manufacturing,High Net Worth,N,No,9,68
2229,Linette,Gotmann,Female,76,1959-04-10,Cost Accountant,Financial Services,Affluent Customer,N,Yes,7,65
2234,Dylan,Hanvey,Male,48,1986-09-09,Electrical Engineer,Manufacturing,Mass Customer,N,No,18,37
2235,Maxine,Cauldwell,Female,75,1979-10-02,Social Worker,Health,Affluent Customer,N,No,16,44
2236,Arin,Crickmoor,Male,0,1968-04-16,Data Coordiator,Manufacturing,Affluent Customer,N,Yes,13,55
2238,Nata,Plinck,Female,96,1978-09-14,Director of Sales,Retail,Mass Customer,N,Yes,14,45
2239,Jocelyne,Pasquale,Female,0,1960-01-11,Associate Professor,Property,High Net Worth,N,Yes,8,64
2240,Niall,Hallifax,Male,4,1969-07-25,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,16,54
2241,Augy,Jerrems,Male,45,1975-02-23,Paralegal,Financial Services,High Net Worth,N,No,10,49
2244,Sidney,Cargon,Male,97,1972-05-10,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5,51
2245,Elsinore,Banbrook,Female,11,1980-04-21,Marketing Manager,Argiculture,Mass Customer,N,No,3,43
2247,Gweneth,Wilkins,Female,17,1995-01-20,Teacher,Retail,High Net Worth,N,Yes,1,29
2248,Helsa,Grandisson,Female,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1,27
2253,Gracie,Kubacki,Female,28,1959-02-08,Office Assistant I,Manufacturing,Affluent Customer,N,Yes,13,65
2254,Ann,Beek,Female,36,1955-10-21,Programmer Analyst II,Health,Affluent Customer,N,No,18,68
2255,Iorgo,Krol,Male,92,1992-07-11,Dental Hygienist,Health,Affluent Customer,N,Yes,5,31
2256,Mara,Rosterne,Female,28,1978-02-26,Marketing Manager,Retail,Mass Customer,N,No,15,46
2257,Siward,Corradino,Male,27,1977-10-13,Librarian,Entertainment,Mass Customer,N,No,15,46
2258,Cathy,Powter,Female,63,1974-03-21,Account Executive,Retail,High Net Worth,N,No,7,50
2260,Jarad,Barthropp,Male,38,1967-02-09,Administrative Assistant IV,Argiculture,High Net Worth,N,No,11,57
2261,Gerome,Monshall,Male,81,1980-09-21,Account Representative II,Health,Mass Customer,N,Yes,13,43
2262,Nyssa,Banister,Female,90,1984-04-21,Pharmacist,Health,Mass Customer,N,Yes,2,39
2263,Lois,Sorel,Female,79,1987-02-06,Professor,Argiculture,Mass Customer,N,Yes,21,37
2264,Tony,Shirley,Female,18,1972-07-17,Occupational Therapist,Health,Affluent Customer,N,No,9,51
2268,Wilhelmina,Gothup,Female,66,1965-10-07,Pharmacist,Health,Mass Customer,N,No,19,58
2270,Augustus,Edleston,Male,50,1966-09-28,Information Systems Manager,Retail,Affluent Customer,N,No,9,57
2272,Grete,Hindenburg,Female,82,1994-12-21,Internal Auditor,Manufacturing,Mass Customer,N,No,1,29
2275,Ursulina,Carter,Female,77,1992-07-19,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,31
2277,Gillie,Ruben,Female,44,1963-08-22,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,60
2278,Gerri,Heliet,Male,11,1977-09-25,Product Engineer,Health,Affluent Customer,N,Yes,8,46
2279,Garrett,Szymon,Male,42,1979-03-19,Human Resources Assistant II,Health,Mass Customer,N,No,3,45
2282,Dominic,Gregoletti,Male,81,1957-02-25,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,67
2284,Ola,Lenoir,Female,83,1974-02-16,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,50
2285,Maritsa,Bellison,Female,71,1973-10-27,Quality Control Specialist,Health,High Net Worth,N,No,5,50
2286,Katuscha,Sapsed,Female,20,1995-06-02,Staff Scientist,Manufacturing,High Net Worth,N,No,5,28
2287,Gisela,Partener,Female,53,1974-04-22,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,49
2288,Cirillo,Hook,Male,63,1964-05-04,Staff Scientist,Manufacturing,High Net Worth,N,No,8,59
2289,Kissie,Steanson,Female,97,1980-09-25,Research Nurse,Health,Affluent Customer,N,Yes,13,43
2290,Myca,Standley,Male,18,1981-03-10,Account Executive,Manufacturing,Mass Customer,N,Yes,5,43
2291,Guido,Meynell,Male,67,1971-04-13,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,53
2292,Christie,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,2,25
2293,Engracia,Newcom,Female,70,1958-03-07,Financial Advisor,Financial Services,Affluent Customer,N,No,16,66
2294,Skipton,Cordie,Male,25,1987-06-16,Associate Professor,Manufacturing,Mass Customer,N,No,21,36
2296,Nathalia,Sanger,Female,16,2002-01-01,Geologist IV,Retail,Affluent Customer,N,No,1,22
2297,Pauletta,Taffee,Female,16,1971-11-27,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,52
2298,Brigham,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5,26
2299,Mahmoud,Dagworthy,Male,11,1986-10-21,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,37
2301,Ken,Vashchenko,Male,66,1966-10-30,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,57
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,25
2303,Alair,Combe,Male,22,1993-04-13,Database Administrator IV,Retail,Mass Customer,N,Yes,4,31
2305,Aeriell,Greeding,Female,91,1984-07-09,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,39
2306,Hilary,Tregunna,Female,98,1960-04-19,Paralegal,Financial Services,High Net Worth,N,Yes,9,63
2307,Corina,Shadwick,Female,57,1978-06-28,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,45
2308,Nancey,Hastie,Female,52,1963-03-19,Paralegal,Financial Services,Mass Customer,N,Yes,17,61
2309,Herc,McIlhone,Male,40,1985-01-13,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,39
2312,Ronnica,Grebner,Female,72,1979-08-10,Assistant Manager,Manufacturing,Mass Customer,N,No,18,44
2313,Christa,Pauley,Female,54,1966-07-10,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,57
2314,Ravid,Lapenna,Male,59,1993-12-22,Registered Nurse,Health,High Net Worth,N,Yes,7,30
2315,Pernell,MacCheyne,Male,25,1994-03-01,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,30
2316,Vernen,Bourgaize,Male,79,1978-03-21,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,46
2317,Alwin,Cuberley,Male,97,1976-12-07,Tax Accountant,Health,Mass Customer,N,Yes,16,47
2318,Willa,Malyan,Female,30,1988-03-01,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,36
2319,David,Darrigrand,Male,63,1985-05-03,Librarian,Entertainment,High Net Worth,N,No,18,38
2320,Kaylyn,Throssell,Female,14,1965-12-21,Senior Developer,Manufacturing,Affluent Customer,N,No,16,58
2321,Libbi,Freeberne,Female,27,1980-03-25,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,44
2322,Hazlett,Rosenschein,Male,72,1992-05-24,Biostatistician III,Health,Mass Customer,N,Yes,2,31
2323,Adair,Piser,Male,2,1988-04-30,Desktop Support Technician,Property,High Net Worth,N,No,13,35
2324,Jerrold,Robben,Male,44,1966-08-05,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,57
2325,Emmett,Whatsize,Male,50,1964-01-06,Database Administrator IV,Retail,High Net Worth,N,Yes,12,60
2326,Trev,Boothebie,Male,64,1966-06-22,Programmer Analyst I,Retail,High Net Worth,N,No,14,57
2328,Gayler,Shackle,Male,63,1986-06-03,Dental Hygienist,Health,Mass Customer,N,Yes,8,37
2329,Donny,Stiven,Female,7,1957-12-19,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,66
2330,Claresta,Bonnor,Female,5,1990-01-17,Account Coordinator,Property,Mass Customer,N,No,9,34
2331,Marybelle,Antal,Female,48,1963-04-11,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,61
2332,Jeff,Goodere,Male,99,1977-04-20,Developer III,Property,High Net Worth,N,Yes,10,46
2333,Ives,Adolfson,Male,82,1966-04-19,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,57
2334,Zebulen,Hefford,Male,30,1996-03-16,Food Chemist,Health,Affluent Customer,N,No,5,28
2336,Karney,Labrone,Male,59,1978-01-19,Dental Hygienist,Health,Affluent Customer,N,No,17,46
2337,Odilia,Bick,Female,47,2000-01-11,Programmer Analyst II,Health,Mass Customer,N,No,1,24
2338,Clarie,Hackworth,Female,13,1986-11-28,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,37
2339,Damien,Haddeston,Male,3,1958-12-28,Web Designer II,Property,Affluent Customer,N,Yes,16,65
2340,Joachim,Amer,Male,33,1978-03-29,Research Assistant IV,Health,Mass Customer,N,Yes,16,46
2343,Wilhelm,Corteis,Male,6,1959-03-24,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,65
2344,Wat,Robelin,Male,93,1993-03-04,Nurse,Financial Services,Mass Customer,N,Yes,7,31
2345,Arden,Godard,Female,50,1986-07-15,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,37
2348,Keeley,Winslet,Female,2,1957-11-07,Web Designer IV,Manufacturing,Mass Customer,N,No,16,66
2349,Julee,Garwell,Female,23,1979-03-05,Executive Secretary,Telecommunications,High Net Worth,N,No,3,45
2351,Felicity,Beirne,Female,35,1992-03-15,Assistant Professor,Retail,Affluent Customer,N,Yes,10,32
2353,Lyn,Luquet,Male,93,1978-12-27,Health Coach IV,Health,Affluent Customer,N,Yes,12,45
2354,Tammie,Fisbey,Female,99,1958-12-19,Product Engineer,Retail,Mass Customer,N,No,17,65
2356,Arluene,Manchester,Female,58,1994-12-17,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,29
2357,Lisette,Mingardi,Female,39,1962-10-15,Civil Engineer,Manufacturing,Mass Customer,N,No,6,61
2358,Ave,Peatt,Male,26,1959-05-01,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,64
2359,Merlina,Bream,Female,80,1986-03-25,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,38
2360,Karleen,McGenn,Female,0,1974-11-03,VP Accounting,Financial Services,High Net Worth,N,Yes,5,49
2362,Herbie,Machans,Male,49,1972-06-05,Developer II,Financial Services,Affluent Customer,N,Yes,19,51
2363,Bobby,Farmiloe,Male,92,1983-12-30,Nurse,Entertainment,Mass Customer,N,Yes,16,40
2365,Lauretta,Furmonger,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,25
2366,Idette,Mapam,Female,51,1975-06-15,Web Designer I,Health,Mass Customer,N,Yes,15,48
2367,Lorne,Sabin,Male,40,1957-05-22,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,66
2368,Rowe,Losbie,Female,98,1993-01-22,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,31
2369,Averyl,Gosz,Female,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,27
2370,Juliane,Calltone,Female,35,1996-03-19,Analyst Programmer,Property,High Net Worth,N,No,7,28
2371,Rory,Lokier,Female,22,1966-11-18,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,57
2372,Jim,Shoppee,Male,14,1977-09-10,Clinical Specialist,Health,Affluent Customer,N,No,10,46
2373,Cordy,Readshall,Female,51,1982-05-22,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,41
2374,Dolf,Baudichon,Male,6,1993-06-15,Design Engineer,Financial Services,Mass Customer,N,No,9,30
2375,Alika,Milbourne,Female,21,1987-03-17,Sales Representative,Retail,Affluent Customer,N,No,8,37
2377,Kristien,Dunne,Female,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,No,2,25
2378,Aggi,Farncombe,Female,41,1994-04-25,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,29
2379,Trixie,Piscopiello,Female,85,1981-05-05,Occupational Therapist,Health,Affluent Customer,N,Yes,15,42
2380,Merissa,Milella,Female,44,1956-04-09,Technical Writer,Retail,Mass Customer,N,Yes,15,68
2381,Dulsea,Pladen,Female,91,1973-02-12,Programmer I,Argiculture,Affluent Customer,N,Yes,5,51
2382,Turner,Huggens,Male,79,1971-07-05,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,52
2383,Zaria,Eberz,Female,34,1978-09-15,Compensation Analyst,Financial Services,Mass Customer,N,No,15,45
2384,Garey,Letrange,Male,96,1961-07-16,Operator,Health,High Net Worth,N,Yes,6,62
2385,Gaultiero,Lissenden,Male,70,1958-12-17,Dental Hygienist,Health,Mass Customer,N,No,8,65
2386,Adrianne,Lowerson,Female,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,No,2,26
2388,Quincy,Weben,Male,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,No,1,26
2389,Sibyl,Gudge,Male,18,1973-12-28,Desktop Support Technician,Retail,High Net Worth,N,No,7,50
2390,Tonya,Nealand,Female,48,1964-05-06,Legal Assistant,Property,Mass Customer,N,No,12,59
2391,Corny,Millott,Female,72,1961-04-22,Nurse Practicioner,Health,Mass Customer,N,No,14,62
2392,Isadora,Gronaller,Female,48,2001-01-11,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2,23
2393,Dorian,Colledge,Female,68,1981-06-21,Registered Nurse,Health,High Net Worth,N,Yes,11,42
2396,Elmira,Wildblood,Female,40,1973-08-02,Recruiter,Retail,Affluent Customer,N,Yes,7,50
2397,Cassius,Birchenough,Male,33,1985-06-10,Analyst Programmer,Retail,Affluent Customer,N,Yes,4,38
2399,Devonne,McPolin,Female,20,1980-06-11,Software Consultant,Manufacturing,High Net Worth,N,Yes,14,43
2400,Lindsay,Stollsteiner,Male,73,1978-02-28,Office Assistant III,Property,Mass Customer,N,Yes,22,46
2402,Merrielle,Strafen,Female,99,1957-06-07,Cost Accountant,Financial Services,Mass Customer,N,Yes,8,66
2403,Karalee,Tremlett,Female,41,1977-10-25,Technical Writer,Financial Services,Affluent Customer,N,No,12,46
2404,Conney,Grouse,Male,13,1960-03-14,Graphic Designer,Retail,Mass Customer,N,No,6,64
2410,Eugenia,Verey,Female,75,1974-08-24,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21,49
2412,Tiffi,Havercroft,Female,77,1981-05-26,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,42
2413,Abbey,Murrow,Male,27,1943-08-11,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17,80
2415,Tanner,Harp,Male,56,1978-11-05,Web Designer II,Manufacturing,Mass Customer,N,No,3,45
2416,Eberhard,Shalcras,Male,19,1959-12-29,Office Assistant I,Health,Affluent Customer,N,No,16,64
2418,Elspeth,Brazil,Female,82,1970-04-05,Software Engineer III,Property,Mass Customer,N,Yes,13,54
2419,Aron,Karlsen,Male,96,1978-07-04,Physical Therapy Assistant,Property,High Net Worth,N,No,9,45
2420,Celie,Guyers,Female,10,1976-08-26,Staff Scientist,Financial Services,High Net Worth,N,No,16,47
2421,Marilee,Garbott,Female,54,1954-08-16,Research Nurse,Health,Affluent Customer,N,Yes,13,69
2422,Crysta,Woliter,Female,96,1978-11-30,Librarian,Entertainment,High Net Worth,N,No,13,45
2423,Lenci,Symcox,Male,49,1981-02-20,Professor,IT,Mass Customer,N,Yes,20,43
2429,Emeline,Baldi,Female,54,1980-11-11,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3,43
2431,Alvy,Tyndall,Male,15,1999-12-24,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2,24
2432,Ebba,Melhuish,Female,67,1981-02-21,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5,43
2435,Orly,Ceney,Female,69,1961-08-12,Account Coordinator,Manufacturing,Mass Customer,N,No,14,62
2436,Jaymie,Wellesley,Male,37,1986-03-21,Help Desk Technician,IT,Mass Customer,N,No,4,38
2437,Simonette,Cressingham,Female,90,1977-05-01,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,46
2438,Lorianne,Ethersey,Female,76,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,41
2440,Lethia,Juanes,Female,17,1959-09-21,Engineer II,Manufacturing,Affluent Customer,N,No,8,64
2442,Odie,Enrrico,Male,8,1957-10-13,Social Worker,Health,Affluent Customer,N,Yes,17,66
2443,Towny,Python,Male,30,1990-02-13,Computer Systems Analyst I,Property,High Net Worth,N,No,20,34
2444,Emmet,Cristoforo,Male,22,1977-05-13,Associate Professor,Manufacturing,High Net Worth,N,No,11,46
2445,Johnnie,Prujean,Male,46,1976-03-11,Quality Control Specialist,Retail,Affluent Customer,N,No,18,48
2448,Lorri,Iston,Female,5,1992-12-18,Structural Analysis Engineer,Property,High Net Worth,N,No,10,31
2450,Jayson,Breheny,Male,64,1974-06-21,Structural Engineer,Retail,Affluent Customer,N,Yes,7,49
2451,Upton,Orford,Male,33,1973-03-09,Editor,Argiculture,Affluent Customer,N,Yes,18,51
2452,Sophronia,Yerrill,Female,93,1975-07-24,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17,48
2453,Ruthe,Campe,Female,22,1992-08-05,Safety Technician II,Telecommunications,High Net Worth,N,No,9,31
2454,Gene,Brome,Female,81,1960-02-13,Senior Sales Associate,Property,Mass Customer,N,Yes,12,64
2457,Benito,Vearnals,Male,70,1975-04-12,Developer IV,IT,High Net Worth,N,Yes,15,49
2458,Leilah,Liddel,Female,73,1964-04-20,Media Manager II,Manufacturing,High Net Worth,N,Yes,5,59
2460,Mick,Boutellier,Male,88,1976-05-17,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12,47
2462,Fletcher,Hutchens,Male,17,1980-07-05,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21,43
2463,Krystle,Jovicevic,Female,54,1978-01-30,Pharmacist,Health,Mass Customer,N,No,12,46
2464,Cleve,Jindrak,Male,78,1983-04-06,Speech Pathologist,Retail,Mass Customer,N,No,6,41
2466,Araldo,Klamp,Male,62,1980-10-04,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16,43
2467,Ynez,Fawloe,Female,71,1975-07-15,Engineer III,Manufacturing,Affluent Customer,N,Yes,4,48
2468,Parker,Barenskie,Male,51,1995-12-12,Marketing Assistant,Retail,High Net Worth,N,No,1,28
2471,Noland,Bresland,Male,55,1978-12-20,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8,45
2472,Mathias,Element,Male,99,1989-06-02,Product Engineer,Health,High Net Worth,N,Yes,16,34
2474,Chrysa,Burrett,Female,59,1980-06-08,Executive Secretary,Argiculture,High Net Worth,N,Yes,6,43
2476,Hal,Braddon,Male,13,1956-09-25,Administrative Officer,Property,High Net Worth,N,No,17,67
2477,Barney,Tilling,Male,25,1977-03-23,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10,47
2478,Andreas,Lamke,Male,85,1966-07-07,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,57
2479,Helge,Voller,Female,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5,27
2481,Amber,Ruslin,Female,71,1979-01-20,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12,45
2482,Regan,Siemens,Male,95,1953-12-10,Pharmacist,Health,Mass Customer,N,Yes,10,70
2484,Elise,Slimm,Female,77,1979-10-03,Senior Quality Engineer,Property,Mass Customer,N,Yes,14,44
2486,Alaine,Halbord,Female,77,1954-03-09,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5,70
2487,Elton,Piggford,Male,92,1978-01-13,Operator,IT,Affluent Customer,N,Yes,14,46
2488,Idalia,Braunton,Female,32,1988-11-17,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7,35
2489,Emma,Mates,Female,42,1976-06-12,Speech Pathologist,Retail,Mass Customer,N,No,15,47
2491,Tabbie,Turone,Male,74,1977-05-08,Clinical Specialist,Health,Mass Customer,N,No,14,46
2492,Gayelord,Lipman,Male,35,1974-02-01,Design Engineer,Manufacturing,High Net Worth,N,No,9,50
2493,Rey,Collum,Male,56,1981-08-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,42
2494,Donella,Emm,Female,98,1974-08-08,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16,49
2495,Gwenore,Suero,Female,89,1953-11-12,Assistant Professor,IT,Affluent Customer,N,No,17,70
2496,Lew,Wittleton,Male,29,1980-08-26,Web Developer II,Manufacturing,Mass Customer,N,Yes,21,43
2497,Gustav,Aaronsohn,Male,33,1969-04-05,Administrative Assistant IV,Property,Affluent Customer,N,No,12,55
2498,Rosana,Emmatt,Female,70,1978-02-02,Software Test Engineer III,Retail,High Net Worth,N,No,8,46
2499,Doll,Tschirschky,Female,77,1973-08-30,Account Representative I,Retail,Mass Customer,N,No,14,50
2500,Micky,Livings,Female,35,1957-12-18,Senior Developer,Property,High Net Worth,N,Yes,17,66
2501,Ora,Meaddowcroft,Female,80,1971-07-12,Actuary,Financial Services,Mass Customer,N,Yes,10,52
2502,Concordia,Mussington,Female,6,1964-08-23,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11,59
2503,Devlin,Laneham,Male,80,1967-07-16,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10,56
2505,Myrah,McCarry,Female,45,1980-08-25,VP Marketing,Financial Services,High Net Worth,N,No,3,43
2507,Alysa,Galilee,Female,77,1986-06-25,Biostatistician III,Health,Affluent Customer,N,Yes,8,37
2509,Danya,Beadles,Male,99,1971-07-07,Help Desk Technician,Financial Services,Mass Customer,N,No,7,52
2510,Nealson,Lowdham,Male,43,1973-04-10,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7,51
2511,Jedidiah,Daulby,Male,20,1991-07-12,Technical Writer,Financial Services,Mass Customer,N,Yes,4,32
2513,Rustie,Ligoe,Male,55,1978-07-31,Structural Analysis Engineer,Property,Mass Customer,N,No,12,45
2514,Vincenty,Sayer,Male,25,1975-08-11,Senior Financial Analyst,Financial Services,High Net Worth,N,Yes,17,48
2516,Zoe,Kiddye,Female,42,1967-05-27,Registered Nurse,Health,Mass Customer,N,No,19,56
2517,Rozanna,Kegan,Female,1,1978-10-19,Research Nurse,Health,Mass Customer,N,Yes,9,45
2519,Ryon,Dalliston,Male,76,1979-10-17,Senior Developer,Manufacturing,Mass Customer,N,Yes,5,44
2520,Gabie,Skett,Male,71,1974-05-27,Accountant III,Retail,Affluent Customer,N,Yes,10,49
2521,Kellia,Martugin,Female,35,1999-08-29,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,3,24
